timestamp,delta,gamma,vega,theta
2025-12-19 03:06:05+00:00,0.5758821190066095,-3.0029871810807865e-05,-11510.616185731138,22108.904164458414
2025-12-19 03:27:15+00:00,0.5459970472736929,-3.0038986725677873e-05,-11777.30539716736,22630.419376721355
2025-12-19 03:46:55+00:00,0.5399651809633926,-2.9979350232057496e-05,-11821.21772782083,22757.379750161486
2025-12-19 04:10:35+00:00,0.5426325144904778,-3.0043537336674728e-05,-11799.559834622223,22685.959933145656
2025-12-19 04:34:20+00:00,0.540656204459856,-2.9911608152261127e-05,-11810.307299225671,22818.69736050878
2025-12-19 04:57:55+00:00,0.5435392060927176,-2.9953753411172702e-05,-11786.486125753645,22760.449935324417
2025-12-19 05:21:45+00:00,0.5522805828063494,-3.0074364121247914e-05,-11715.465405177025,22557.88274784701
2025-12-19 05:46:25+00:00,0.5491967903133749,-3.0219130776924886e-05,-11741.025050430842,22503.639298857004
2025-12-19 06:08:35+00:00,0.5429903646243559,-3.0008094152785386e-05,-11784.755945171431,22752.5726271044
2025-12-19 06:33:40+00:00,0.5487420825321265,-3.0096684953222512e-05,-11738.106705491986,22619.213232756996
2025-12-19 06:57:55+00:00,0.5376756272786052,-3.0204045133915598e-05,-11823.061394372622,22684.827698577337
2025-12-19 07:17:35+00:00,0.5162449608501927,-3.0016646078926468e-05,-11959.78248977935,23000.851510583485
2025-12-19 07:40:45+00:00,0.5212181715148105,-3.002102934142959e-05,-11927.685802884,22979.343078804817
2025-12-19 08:02:20+00:00,0.5160364715450112,-3.0035752237237804e-05,-11956.795967383245,23004.202675366847
2025-12-19 08:25:15+00:00,0.5207012713930592,-3.0225604529501036e-05,-11929.007828482445,22843.728489132787
2025-12-19 08:46:45+00:00,0.5180767278585687,-3.0313392378259956e-05,-11943.709005520566,22800.274780743006
2025-12-19 09:11:05+00:00,0.5186148099213698,-3.026328192737503e-05,-11937.523788919842,22844.389243461526
2025-12-19 09:34:25+00:00,0.5134210337320623,-3.0275589490676864e-05,-11965.27672420234,22867.847057167444
2025-12-19 09:59:35+00:00,0.5147995677259506,-3.046075383335393e-05,-11957.099436768332,22732.75290173629
2025-12-19 10:24:10+00:00,0.5176869183254407,-3.034970280311509e-05,-11936.795604320996,22811.765954403338
2025-12-19 10:48:55+00:00,0.5109952887852549,-3.0188741621478133e-05,-11970.248160546196,22970.51503600213
2025-12-19 11:11:55+00:00,0.5100486553984918,-3.0274727172425697e-05,-11973.947034531813,22916.88271590663
2025-12-19 11:35:35+00:00,0.5088082964690229,-3.023378598492912e-05,-11977.708139011867,22960.30291299169
2025-12-19 12:01:15+00:00,0.5095738103953368,-3.0164605255525276e-05,-11970.409735363719,23020.730218667613
2025-12-19 12:23:25+00:00,0.5160662733087014,-3.003302105994048e-05,-11930.754690002092,23105.90488012629
2025-12-19 12:47:35+00:00,0.5133867953566598,-3.012445459547916e-05,-11944.640639317287,23056.46309605206
2025-12-19 13:11:35+00:00,0.5204048658910302,-3.0253336771598594e-05,-11902.865271507822,22933.157635645253
2025-12-19 13:35:15+00:00,0.5184358747641278,-3.012377174861524e-05,-11910.800128723671,23051.949903406916
2025-12-19 13:59:45+00:00,0.517811013708576,-3.01816367629827e-05,-11912.759524090436,23020.4104561259
2025-12-19 14:23:15+00:00,0.5176021514029616,-3.020098234090113e-05,-11911.88698492911,23015.731521364392
2025-12-19 14:44:05+00:00,0.5136331468195153,-3.025612808375624e-05,-11933.163002033962,22999.676398957894
2025-12-19 15:04:15+00:00,0.5183135612665457,-3.0449122536285e-05,-11906.52918982716,22840.081298803947
2025-12-19 15:24:15+00:00,0.5034914460310773,-3.0254586475393896e-05,-11981.848009253825,23041.37679793345
2025-12-19 15:44:55+00:00,0.5156485141579878,-3.007131001206455e-05,-11913.629094897959,23155.89343977204
2025-12-19 16:07:35+00:00,0.5059359075256857,-3.0187727768177442e-05,-11964.867783589196,23105.741814155645
2025-12-19 16:29:55+00:00,0.504456277021461,-3.016867872388915e-05,-11969.785180700144,23131.176332763134
2025-12-19 16:51:05+00:00,0.5107515587944245,-3.021087720304798e-05,-11935.798711117506,23093.122978005256
2025-12-19 17:13:40+00:00,0.5126610606242739,-3.0345331865301446e-05,-11924.639027401872,22993.00230771301
2025-12-19 17:34:45+00:00,0.5475433673252088,-3.0217862961433427e-05,-11685.49767361705,22793.805802913565
2025-12-19 17:55:15+00:00,0.5378566341151401,-3.0023241149330167e-05,-11754.67622036635,23069.947718874806
2025-12-19 18:18:05+00:00,0.5438337008291297,-3.0089199212730414e-05,-11708.374964216699,22957.11913718856
2025-12-19 18:41:25+00:00,0.546775392882418,-3.0295560323266017e-05,-11686.35389318394,22771.136026450768
2025-12-19 19:04:05+00:00,0.5419299396420659,-3.0446426569301992e-05,-11723.97538676463,22728.696935079708
2025-12-19 19:27:15+00:00,0.5262325113556745,-3.066303171558649e-05,-11834.35860924233,22729.96381915733
2025-12-19 19:50:45+00:00,0.5196082039744315,-3.0808654893258994e-05,-11874.581095472846,22674.739582546186
2025-12-19 20:13:45+00:00,0.5273476800271923,-3.0885219986875375e-05,-11825.349096941442,22575.505127771732
2025-12-19 20:36:35+00:00,0.5106369522739536,-3.084718450116819e-05,-11920.47610691745,22702.509152998442
2025-12-19 20:59:05+00:00,0.5186685870197891,-3.07357993937215e-05,-11872.490715323924,22759.652718686488
2025-12-19 21:23:45+00:00,0.5202783276471926,-3.0907953488653335e-05,-11862.49586317292,22633.30722323777
2025-12-19 21:49:05+00:00,0.5221972771322902,-3.088793712242029e-05,-11848.216069486922,22645.97003178897
2025-12-19 22:13:00+00:00,0.5138873627691287,-3.086414962677157e-05,-11893.602401325454,22715.332634771145
2025-12-19 22:37:40+00:00,0.5108868253327941,-3.082396903937189e-05,-11906.842412797007,22764.993504771304
2025-12-19 23:03:35+00:00,0.5101673334271208,-3.089082252450847e-05,-11908.679161291691,22727.771640455983
2025-12-19 23:31:25+00:00,0.5114035517164575,-3.093589281334767e-05,-11899.867388179682,22701.461518076387
2025-12-20 00:02:15+00:00,0.5150088412946979,-3.1082842084953733e-05,-11878.808656278034,22592.310193136134
2025-12-20 00:27:55+00:00,0.5140422661398791,-3.101129425835195e-05,-11880.815543602464,22658.204442264872
2025-12-20 00:55:45+00:00,0.519758267253672,-3.112284447545536e-05,-11846.871427272381,22560.123730150546
2025-12-20 01:26:05+00:00,0.5149465714128332,-3.1088752004713815e-05,-11870.84445860069,22620.141869566236
2025-12-20 01:58:55+00:00,0.5176995677608376,-3.115511051897232e-05,-11852.826261347955,22571.674582591924
2025-12-20 02:27:15+00:00,0.5165387856377518,-3.1101250051584737e-05,-11856.000481432418,22627.210407588147
2025-12-20 02:55:35+00:00,0.5142286256729309,-3.1156902621807204e-05,-11866.534597231364,22607.68168917365
2025-12-20 03:22:35+00:00,0.5141322032123989,-3.1330951815356254e-05,-11866.11256666622,22492.712019032973
2025-12-20 04:00:00+00:00,0.513632969398455,-3.1213461113706335e-05,-11863.890386394967,22593.596679832455
2025-12-20 04:24:20+00:00,0.5156107140732591,-3.1355536157351495e-05,-11852.106312892207,22492.276381850785
2025-12-20 04:57:15+00:00,0.512719285418811,-3.130024464589906e-05,-11863.90811832119,22556.14838095373
2025-12-20 05:26:45+00:00,0.5082714170519251,-3.139186935777656e-05,-11884.672266394797,22514.731430854143
2025-12-20 05:56:20+00:00,0.5105046859907751,-3.118187330835789e-05,-11868.432780271261,22671.715612515876
2025-12-20 06:27:45+00:00,0.5088488131797825,-3.133755960797669e-05,-11875.16898118457,22575.614205407674
2025-12-20 07:05:25+00:00,0.5115773701197781,-3.140875211264778e-05,-11858.112227559606,22530.905363332884
2025-12-20 07:32:40+00:00,0.5127508833120797,-3.129724286106846e-05,-11848.133817051556,22617.552273189325
2025-12-20 08:03:35+00:00,0.5084962193065952,-3.13707231537582e-05,-11867.607691908612,22589.224753855484
2025-12-20 08:36:05+00:00,0.5075051002047293,-3.130035567525482e-05,-11868.605853116216,22654.736740097986
2025-12-20 09:09:05+00:00,0.5117682850742956,-3.139060743274294e-05,-11844.530651479696,22590.572272108337
2025-12-20 09:37:55+00:00,0.5117682850742945,-3.139060743274244e-05,-11841.634655661173,22601.623145502996
2025-12-20 10:09:45+00:00,0.5124662657566199,-3.132428280683357e-05,-11834.137182586748,22659.308024236427
2025-12-20 10:38:05+00:00,0.514571200065889,-3.1455348136546395e-05,-11821.337297468806,22567.67360515152
2025-12-20 11:21:10+00:00,0.5150445892718332,-3.1409888618760474e-05,-11813.99068140012,22614.890304158886
2025-12-20 11:49:55+00:00,0.5115136785906699,-3.141480570450014e-05,-11829.921490607288,22635.74760868454
2025-12-20 12:15:45+00:00,0.5134375424602083,-3.139730033226916e-05,-11817.040669059437,22651.48365191964
2025-12-20 12:53:35+00:00,0.5127396930824775,-3.14639729577509e-05,-11817.580497374389,22620.63982123759
2025-12-20 13:22:15+00:00,0.5173543462964381,-3.152278289234073e-05,-11790.228681251121,22569.739678090322
2025-12-20 13:46:35+00:00,0.512402945050528,-3.133029898921912e-05,-11812.729398374555,22738.87708854632
2025-12-20 14:12:40+00:00,0.5170603424538271,-3.138302107629387e-05,-11785.374574979722,22691.178570362365
2025-12-20 14:42:45+00:00,0.5163704201276792,-3.144960760161649e-05,-11786.867375535801,22658.03984885042
2025-12-20 15:11:45+00:00,0.5142547853573849,-3.14857386247986e-05,-11795.83600196204,22652.46652386718
2025-12-20 15:38:55+00:00,0.5169664469578946,-3.1392081975207865e-05,-11777.325410222262,22718.484675538813
2025-12-20 16:11:00+00:00,0.514697581585974,-3.1443210812601334e-05,-11787.068996183996,22704.228781688023
2025-12-20 16:38:10+00:00,0.5155165065223521,-3.1364579878893506e-05,-11779.095588952812,22768.170956856327
2025-12-20 17:07:30+00:00,0.5146659960662676,-3.1446244134094597e-05,-11781.580887879602,22724.099974004934
2025-12-20 17:34:25+00:00,0.5140646196774601,-3.150400534162484e-05,-11782.666744208227,22695.344798587266
2025-12-20 18:00:25+00:00,0.514539588243608,-3.14583841507501e-05,-11777.051600518176,22736.42703367292
2025-12-20 18:29:35+00:00,0.5146975815859616,-3.144321081259595e-05,-11773.11095197434,22758.09636019745
2025-12-20 19:00:35+00:00,0.5112267367525609,-3.1442080128635e-05,-11788.26301540391,22783.886558930648
2025-12-20 19:28:30+00:00,0.5125928281800869,-3.1312258416197154e-05,-11777.099957387574,22884.612763582056
2025-12-20 19:56:45+00:00,0.5139115190445316,-3.135202769651946e-05,-11767.64435789473,22861.629979061137
2025-12-20 20:27:05+00:00,0.5123395979881435,-3.133631783203567e-05,-11772.747659701765,22890.93202116363
2025-12-20 20:53:15+00:00,0.5135324560910357,-3.138823377588138e-05,-11764.3184092049,22858.89740221129
2025-12-20 21:23:25+00:00,0.5109282740173515,-3.1305440541580584e-05,-11774.078087762447,22940.41006037234
2025-12-20 21:51:45+00:00,0.5143211062438608,-3.131291270059579e-05,-11753.454405821918,22933.74352019577
2025-12-20 22:19:25+00:00,0.5150117470832103,-3.1246973230744345e-05,-11746.266066703081,22990.139381371715
2025-12-20 22:46:15+00:00,0.5120542095096853,-3.136343559562798e-05,-11760.43533909805,22926.875804796924
2025-12-20 23:12:05+00:00,0.5105464560988651,-3.1341532414002836e-05,-11765.379868727277,22958.012287998154
2025-12-20 23:38:35+00:00,0.5107056631222818,-3.132648249407114e-05,-11761.744186279082,22979.02922232838
2025-12-21 00:07:10+00:00,0.5100923992853674,-3.1220627622105494e-05,-11760.978601112913,23070.138791783676
2025-12-21 00:41:15+00:00,0.5108647040690837,-3.131144920608282e-05,-11754.444801569647,23014.388871625306
2025-12-21 01:10:55+00:00,0.5104508520359133,-3.135057036092705e-05,-11753.918309343497,22998.700631346215
2025-12-21 01:40:55+00:00,0.5174041286671428,-3.134984914378259e-05,-11713.78498735033,22983.11967767147
2025-12-21 02:07:10+00:00,0.518356608351316,-3.142553068930239e-05,-11706.57106705382,22933.239932392204
2025-12-21 02:36:55+00:00,0.5189070741121964,-3.154109761515379e-05,-11701.65351306162,22857.997433637833
2025-12-21 03:04:15+00:00,0.5184190298078619,-3.1419475296256886e-05,-11700.3891305488,22959.943947446318
2025-12-21 03:38:35+00:00,0.5187504916248549,-3.1556374469196836e-05,-11696.465954240073,22872.129667140747
2025-12-21 04:10:10+00:00,0.5170397735087693,-3.155331616149573e-05,-11702.79476626729,22895.657344139294
2025-12-21 04:38:25+00:00,0.517322918408703,-3.152583316595316e-05,-11698.091496545567,22925.413410329034
2025-12-21 05:10:45+00:00,0.5179502397337219,-3.146495618581018e-05,-11690.703123488247,22979.4253373301
2025-12-21 05:44:05+00:00,0.5172600430567781,-3.1531935747201615e-05,-11691.854780599946,22947.359868433363
2025-12-21 06:16:10+00:00,0.515107914336735,-3.15715097744284e-05,-11700.740193817566,22941.38873545973
2025-12-21 06:50:45+00:00,0.5188757705878109,-3.1544151627882465e-05,-11676.19397627856,22956.555820947277
2025-12-21 07:31:50+00:00,0.5178876244853989,-3.1471031734042596e-05,-11676.831182607439,23031.56087191577
2025-12-21 08:11:25+00:00,0.516087271323501,-3.1476941238766474e-05,-11682.815427958012,23051.9330287134
2025-12-21 08:42:35+00:00,0.5032372217815152,-3.137296466095077e-05,-11742.880976717055,23177.009678142538
2025-12-21 09:08:25+00:00,0.5033024278008431,-3.136692524747026e-05,-11739.899843717432,23191.81920459746
2025-12-21 09:35:25+00:00,0.4956088794448331,-3.1429361629256725e-05,-11770.306537237464,23155.396067439106
2025-12-21 09:58:45+00:00,0.49199360833564243,-3.0969211555086804e-05,-11778.6228938977,23502.36448533829
2025-12-21 10:27:40+00:00,0.4956454964167345,-3.095406323818501e-05,-11761.3440513759,23532.375612655705
2025-12-21 10:55:20+00:00,0.4982163609871406,-3.103530796062838e-05,-11748.549261733382,23484.408673500016
2025-12-21 11:25:45+00:00,0.4991798853909356,-3.1105473075694444e-05,-11741.905844650446,23444.221797267954
2025-12-21 11:57:00+00:00,0.500897106721748,-3.110750530533547e-05,-11731.293017458378,23455.44174008204
2025-12-21 12:29:05+00:00,0.4945906359971157,-3.1048206470413e-05,-11753.797422124186,23509.186299428467
2025-12-21 12:55:15+00:00,0.5022255437943868,-3.1144988651676536e-05,-11719.750520910455,23450.41526711638
2025-12-21 13:18:15+00:00,0.5102828239567646,-3.12027272293082e-05,-11679.468825135033,23401.593332672834
2025-12-21 13:41:45+00:00,0.523425401840869,-3.1268859411522266e-05,-11605.128326668266,23296.657631235994
2025-12-21 14:05:35+00:00,0.5218273611417732,-3.1425401362945454e-05,-11613.896074078473,23200.822954069412
2025-12-21 14:29:50+00:00,0.5227206679962324,-3.13378778840424e-05,-11605.219016089426,23269.65101554392
2025-12-21 14:54:15+00:00,0.5194142834076168,-3.1322952216692346e-05,-11621.791262794557,23311.113797077276
2025-12-21 15:23:15+00:00,0.5244101708289561,-3.151269556827038e-05,-11591.641057400058,23150.57568799002
2025-12-21 15:51:35+00:00,0.5165350942157547,-3.160231091886682e-05,-11634.854062984568,23143.302369827652
2025-12-21 16:17:05+00:00,0.5202121875529875,-3.158375352239861e-05,-11611.559329316176,23147.55263522655
2025-12-21 16:43:50+00:00,0.5144408698301961,-3.1635944173371856e-05,-11641.098257480317,23149.304920374532
2025-12-21 17:10:55+00:00,0.507174794275308,-3.149504832032213e-05,-11673.640843750614,23286.886055794028
2025-12-21 17:37:05+00:00,0.5101699712032428,-3.154255431419883e-05,-11656.74724711908,23254.88918796967
2025-12-21 18:09:00+00:00,0.5175235524048852,-3.167611937734074e-05,-11616.178038237413,23140.14806068015
2025-12-21 18:35:50+00:00,0.5140329022434211,-3.150705216315475e-05,-11630.587859568868,23291.408808677836
2025-12-21 19:03:45+00:00,0.5071747942753073,-3.149504832032181e-05,-11662.090897077149,23333.034809472785
2025-12-21 19:32:35+00:00,0.5114946767097321,-3.158296935827068e-05,-11638.638648952496,23268.070944055755
2025-12-21 19:59:40+00:00,0.5051434857085374,-3.1521388907936805e-05,-11666.134227580727,23340.125139427277
2025-12-21 20:32:10+00:00,0.5121176459513812,-3.169110940649143e-05,-11630.367527671111,23210.830867780107
2025-12-21 21:01:25+00:00,0.5150747120887533,-3.174414906598402e-05,-11612.479444277971,23172.25854980945
2025-12-21 21:33:05+00:00,0.5097838703278175,-3.1579273817913415e-05,-11634.847798951765,23325.510919356904
2025-12-21 22:00:05+00:00,0.5172797199219629,-3.187157569270255e-05,-11595.85929659009,23093.102530782086
2025-12-21 22:29:00+00:00,0.5107300713389216,-3.182454516218061e-05,-11626.607788603522,23165.728338983892
2025-12-21 22:56:15+00:00,0.5063634105264148,-3.1571414972783884e-05,-11642.75002448197,23373.64911939137
2025-12-21 23:20:35+00:00,0.5026786892149409,-3.175225573040548e-05,-11658.49491846097,23255.373388674394
2025-12-21 23:47:05+00:00,0.5047605251733309,-3.172233725799238e-05,-11646.20114050994,23285.928385490417
2025-12-22 00:13:45+00:00,0.4881153794103694,-3.146842129003121e-05,-11707.650509807409,23467.377546164258
2025-12-22 00:36:05+00:00,0.49064204776538034,-3.155907328445606e-05,-11697.176361789223,23417.100708424932
2025-12-22 00:58:35+00:00,0.49370464118816293,-3.144237310319866e-05,-11682.875811525288,23520.446678580607
2025-12-22 01:22:05+00:00,0.4869598595618988,-3.141396373353357e-05,-11704.101308820516,23532.20018345048
2025-12-22 01:45:30+00:00,0.4849903875556627,-3.158803925183798e-05,-11708.958315544513,23404.08039961408
2025-12-22 02:08:10+00:00,0.5130782885198704,-3.159877283614206e-05,-11590.162359909962,23413.500103800274
2025-12-22 02:30:55+00:00,0.5073688880864793,-3.1476783543925185e-05,-11615.121245917693,23530.967729365067
2025-12-22 02:54:55+00:00,0.5041294966850713,-3.161634458744637e-05,-11628.880718187596,23442.541232603973
2025-12-22 03:19:35+00:00,0.5005849511963578,-3.14562358564615e-05,-11640.672816324139,23574.633799662606
2025-12-22 03:43:10+00:00,0.49982460804631734,-3.1526322270550255e-05,-11642.008385771034,23532.103637239004
2025-12-22 04:08:45+00:00,0.4976217149386136,-3.172945458911452e-05,-11649.939433958722,23391.231634353262
2025-12-22 04:34:35+00:00,0.4937581376638819,-3.159731983945959e-05,-11661.39547140299,23494.89786594011
2025-12-22 04:58:55+00:00,0.493063733463023,-3.150022781483071e-05,-11660.82746056007,23576.138067076135
2025-12-22 05:26:35+00:00,0.4967790132845128,-3.180718903481953e-05,-11645.803439447698,23365.62348448738
2025-12-22 05:50:35+00:00,0.4919193045415735,-3.176425218916757e-05,-11661.374337038173,23399.105942735732
2025-12-22 06:18:25+00:00,0.4959370024486127,-3.172154903123744e-05,-11643.153872415407,23449.38560249089
2025-12-22 06:42:05+00:00,0.4929573708698982,-3.1831728174112805e-05,-11652.700635374333,23373.193519760833
2025-12-22 07:08:15+00:00,0.4852335937889817,-3.156654164334282e-05,-11674.613293163282,23555.56224605432
2025-12-22 07:32:55+00:00,0.48555766765795205,-3.169571221799679e-05,-11671.747383957108,23471.261632119677
2025-12-22 08:00:20+00:00,0.48502515447522443,-3.158496609874796e-05,-11669.952990976417,23562.735965996508
2025-12-22 08:23:55+00:00,0.4683565055238129,-3.1478483169858336e-05,-11708.327429985025,23536.87886140361
2025-12-22 08:47:35+00:00,0.4704229274216878,-3.13054412250399e-05,-11701.271939353299,23695.863765548565
2025-12-22 09:11:30+00:00,0.4757082802050462,-3.131173417749575e-05,-11687.01026338319,23743.771775509656
2025-12-22 09:36:10+00:00,0.46701531323412737,-3.129044806584612e-05,-11702.62049143372,23695.86908859994
2025-12-22 10:00:55+00:00,0.4621135629311488,-3.110306813116928e-05,-11707.300347692262,23796.877467498995
2025-12-22 10:24:25+00:00,0.46578552746998014,-3.1243611992632426e-05,-11699.55903991702,23739.443660463952
2025-12-22 10:49:05+00:00,0.4636790887562613,-3.126883911971904e-05,-11700.407313921223,23708.48162143639
2025-12-22 11:16:30+00:00,0.4651853294365813,-3.1442014962399485e-05,-11695.667881679847,23605.42236545657
2025-12-22 11:40:25+00:00,0.4622393531532383,-3.1386775617465335e-05,-11697.415987976328,23625.141659018256
2025-12-22 12:03:35+00:00,0.45808690527722384,-3.113705517073168e-05,-11699.579724950583,23774.677911302442
2025-12-22 12:29:25+00:00,0.449646406274804,-3.108676859821802e-05,-11703.190667346253,23706.799346290703
2025-12-22 12:51:45+00:00,0.4538906096714227,-3.11825258837637e-05,-11698.462975302074,23704.946208911617
2025-12-22 13:15:25+00:00,0.4539662040197756,-3.117653664677385e-05,-11695.920305899503,23720.595504904293
2025-12-22 13:38:15+00:00,0.46234268063707895,-3.123076176039291e-05,-11684.568656287607,23794.452603530877
2025-12-22 14:01:15+00:00,0.4601933915129681,-3.125868169247737e-05,-11685.064369168276,23757.975146708388
2025-12-22 14:26:05+00:00,0.45922457202636047,-3.133716459680327e-05,-11683.779388121991,23697.319222871203
2025-12-22 14:46:25+00:00,0.46700863410365,-3.144049405668686e-05,-11670.664360726905,23713.947716936746
2025-12-22 15:05:55+00:00,0.4598586956469861,-3.1285797509178775e-05,-11678.75663499506,23760.903499156197
2025-12-22 15:26:25+00:00,0.47390000850110126,-3.131380761679905e-05,-11652.153614049752,23888.25202598709
2025-12-22 15:46:45+00:00,0.47967346838199476,-3.158496252550671e-05,-11636.85125733858,23731.84564579577
2025-12-22 16:08:45+00:00,0.4649274422371935,-3.146336971223171e-05,-11665.557046987338,23710.536119559634
2025-12-22 16:31:35+00:00,0.4626837361411833,-3.1350378255883995e-05,-11666.22582916171,23781.34062626546
2025-12-22 16:53:55+00:00,0.469894249674192,-3.165290305661992e-05,-11652.690222813579,23635.94085509017
2025-12-22 17:17:05+00:00,0.48518227941906544,-3.1888563708413705e-05,-11613.10581410626,23572.78564167992
2025-12-22 17:40:45+00:00,0.47717500864959506,-3.164630371069068e-05,-11631.672326624219,23718.324108661793
2025-12-22 18:04:45+00:00,0.48018870237573175,-3.201251618873537e-05,-11623.019609461033,23476.10550422986
2025-12-22 18:27:45+00:00,0.4774711087866156,-3.1933796601887814e-05,-11627.24478119959,23526.676047471
2025-12-22 18:52:15+00:00,0.4802603908986448,-3.200617855144093e-05,-11617.829729344288,23501.26677016335
2025-12-22 19:14:55+00:00,0.5000186718839663,-3.216923844888532e-05,-11549.35993081402,23449.08113046157
2025-12-22 19:36:45+00:00,0.5112303231648829,-3.211795337348102e-05,-11496.054386237245,23477.15316104159
2025-12-22 19:58:55+00:00,0.520051283384261,-3.22975841554081e-05,-11449.344414581936,23315.41100186843
2025-12-22 20:20:35+00:00,0.519633786579627,-3.233953731574452e-05,-11449.805600172336,23296.697224805863
2025-12-22 20:43:35+00:00,0.5157701239416681,-3.237034812928311e-05,-11468.365972348243,23304.233527000266
2025-12-22 21:07:15+00:00,0.5076711466780099,-3.229086000462181e-05,-11505.116029516332,23399.498571539345
2025-12-22 21:30:35+00:00,0.5084903512885444,-3.2384713969394504e-05,-11499.625419386823,23339.57825857003
2025-12-22 21:54:25+00:00,0.5153461223667715,-3.241252658792278e-05,-11463.608083257664,23305.63910959106
2025-12-22 22:19:40+00:00,0.5093539550149961,-3.230060562865002e-05,-11489.765729054026,23418.853954600192
2025-12-22 22:45:55+00:00,0.5081568928229756,-3.241719709824058e-05,-11493.613711487376,23348.783572778128
2025-12-22 23:11:05+00:00,0.5027632914582589,-3.2247809334842496e-05,-11513.811004494608,23490.8121591659
2025-12-22 23:34:55+00:00,0.5044426951985954,-3.2258021338250735e-05,-11504.10333425755,23491.723842682706
2025-12-23 00:02:10+00:00,0.5058554890916129,-3.229384904230887e-05,-11495.246895302253,23475.09963688615
2025-12-23 00:27:25+00:00,0.5039046856779986,-3.230958715738707e-05,-11501.38013418484,23477.21186453935
2025-12-23 00:50:55+00:00,0.49690687427054814,-3.229348738663573e-05,-11527.554859141761,23499.76393743063
2025-12-23 01:16:45+00:00,0.5033647840490135,-3.236134157217309e-05,-11498.961631366423,23461.221787243863
2025-12-23 01:41:25+00:00,0.5083237129278807,-3.240094621096876e-05,-11474.446609494138,23434.49720310756
2025-12-23 02:07:15+00:00,0.5072864844636384,-3.250200354267271e-05,-11477.341565286624,23374.970040996533
2025-12-23 02:31:20+00:00,0.49976641093701313,-3.253361983206888e-05,-11507.396965894364,23370.258271489318
2025-12-23 02:53:55+00:00,0.5153051016082179,-3.259486411944601e-05,-11434.355549859898,23301.590335064102
2025-12-23 03:17:25+00:00,0.5161200714838691,-3.269294667789137e-05,-11428.57597559831,23237.865193810976
2025-12-23 03:40:35+00:00,0.5154365636015544,-3.2581706652711124e-05,-11428.716192679465,23330.193639852954
2025-12-23 04:04:05+00:00,0.521664170425733,-3.267572366622537e-05,-11393.826692568084,23239.202408434456
2025-12-23 04:29:35+00:00,0.5167441627461363,-3.2630134383453324e-05,-11417.280009502514,23310.178287709532
2025-12-23 04:54:55+00:00,0.5240789377558799,-3.261134687762942e-05,-11374.30297903113,23290.430689606193
2025-12-23 05:20:25+00:00,0.5259928495077291,-3.2783044066442025e-05,-11362.281783159217,23165.225591176448
2025-12-23 05:44:25+00:00,0.5332103767036852,-3.277642043260838e-05,-11315.773299741824,23117.66144585464
2025-12-23 06:08:35+00:00,0.533202920184371,-3.296788242256825e-05,-11315.384024868312,22993.6066117298
2025-12-23 06:31:25+00:00,0.5555256629101522,-3.287353100015842e-05,-11154.075212036869,22781.38483962906
2025-12-23 06:54:35+00:00,0.5429912847734786,-3.307463855644487e-05,-11246.879689487267,22830.726758471017
2025-12-23 07:18:15+00:00,0.5432375800987338,-3.304747082239592e-05,-11242.414360608538,22856.296374334725
2025-12-23 07:40:45+00:00,0.5413046028954661,-3.286669427574034e-05,-11251.360626802678,23015.25699743128
2025-12-23 08:06:45+00:00,0.541713961933669,-3.3017715062498626e-05,-11247.638555071208,22915.94436509608
2025-12-23 08:31:05+00:00,0.5397596096133539,-3.303520871074094e-05,-11258.643262494183,22937.09686400568
2025-12-23 08:58:15+00:00,0.546016284667772,-3.2938360920779187e-05,-11211.186523870323,22937.888297457033
2025-12-23 09:20:55+00:00,0.5459858857249535,-3.294172901188038e-05,-11209.120829367484,22945.464511690374
2025-12-23 09:49:45+00:00,0.5432068157287175,-3.3050864031406905e-05,-11227.10663571264,22917.737294949802
2025-12-23 10:18:30+00:00,0.5416830926742457,-3.302110128749469e-05,-11234.339477411952,22969.277985386852
2025-12-23 10:45:55+00:00,0.5408782139291666,-3.310941952435392e-05,-11238.03320038757,22929.161252150894
2025-12-23 11:13:20+00:00,0.5373348463196582,-3.310352760090155e-05,-11258.806425912026,22985.020647582216
2025-12-23 11:42:30+00:00,0.5341717793539962,-3.325088747971995e-05,-11277.752883849862,22928.139767636727
2025-12-23 12:09:35+00:00,0.530820927336109,-3.3416941595423844e-05,-11297.421507247833,22856.943898162186
2025-12-23 12:37:05+00:00,0.5334701741117627,-3.3326766462722947e-05,-11277.309791455884,22905.733551771416
2025-12-23 13:07:05+00:00,0.5363980363651146,-3.340248284514198e-05,-11256.379789447134,22836.888530105018
2025-12-23 13:32:15+00:00,0.5329257497880193,-3.3385669262958305e-05,-11275.597570573622,22893.736620067244
2025-12-23 13:54:15+00:00,0.5393179173704623,-3.328077204463035e-05,-11231.036566894896,22908.253787566075
2025-12-23 14:17:25+00:00,0.5385000028615794,-3.33706700337944e-05,-11235.05138766261,22865.481138241237
2025-12-23 14:38:45+00:00,0.5476278995556367,-3.33614243069382e-05,-11169.752936688865,22767.166006472085
2025-12-23 14:59:25+00:00,0.56594344157335,-3.311788453143729e-05,-11021.170742778031,22641.245762049562
2025-12-23 15:19:35+00:00,0.5476774528774389,-3.315300859882275e-05,-11162.682794873732,22926.83910722181
2025-12-23 15:41:35+00:00,0.5457137098739362,-3.3373383689806795e-05,-11177.095167332143,22811.19312625558
2025-12-23 16:03:45+00:00,0.5272080989043562,-3.36093614707985e-05,-11296.381945322719,22854.39641583241
